codigo_bip,descripcion,anio,tipologia,sector,sub_sector,fuente_financiera,rate,monto_solicitado_M,etapa_actual,institucion_financiera,institucion_formuladora,costo_total_M,localidad,tipo_territorial,latitud,longitud,decada,periodo_pladeco
30043582,MEJORAMIENTO CALLES BALMACEDA Y TOMAS VALENCIA-RENGO,2009,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,FI,88546.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,88546.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30043967,REPOSICION EDIFICIO CONSISTORIAL MUNICIPALIDAD DE RENGO,2009,PROYECTO,Multisectorial,ADMINISTRACION MULTISECTOR,FNDR,RS,23501.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,23501.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30044907,"MEJORAMIENTO SERVICIO DE APR LOS CHOAPINOS, COMUNA DE RENGO",2009,PROYECTO,Recursos Hídricos,AGUA POTABLE,FNDR,RS,396914.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,397876.0,Los Choapinos,Rural,-34.3192,-70.83674,2000s,Pre-PLADECO
30044907,"MEJORAMIENTO SERVICIO DE APR LOS CHOAPINOS, COMUNA DE RENGO",2009,PROYECTO,Recursos Hídricos,AGUA POTABLE,FNDR,RS,773.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,11445.0,Los Choapinos,Rural,-34.3192,-70.83674,2000s,Pre-PLADECO
30051152,"MEJORAMIENTO SERVICIO DE APR EL TREBAL - CERRILLOS, COMUNA DE RENGO",2009,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,40250.0,EJECUCION,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,225484.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30057802,"INSTALACION SERVICIO DE APR LAS NIEVES, COMUNA DE RENGO",2009,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,FI,7825.0,PERFIL,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,7825.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30060217,"CONSTRUCCION CASETAS SANITARIAS SECTOR LA ISLA, RENGO",2009,PROYECTO,Recursos Hídricos,EVACUACION DISPOSICION FINAL AGUAS SERVIDAS,FNDR,RS,509721.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,509721.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30061220,CONSTRUCCION PAVIMENTACION  CALLES LAUTARO  Y  LA PANDINA.  RENGO,2009,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,95809.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,95809.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30062130,DIAGNOSTICO EVACUACIÓN AGUAS LLUVIAS DE LA CIUDAD RENGO,2009,ESTUDIO BASICO,Recursos Hídricos,EVACUACION DISPOSICION FINAL AGUAS SERVIDAS,FNDR,RS,65000.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,135586.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30062190,"REPOSICION DEL RETEN DE CARABINEROS POPETA, RENGO",2009,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,FNDR,FI,7437.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,DIRECCION DE CARABINEROS VI REGION,7437.0,Popeta,Rural,-34.42,-70.88,2000s,Pre-PLADECO
30063546,MEJORAMIENTO EJE VIAL AVDA. RIQUELME - RENGO,2009,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,124800.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,124800.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30063604,MEJORAMIENTO AVDA PATRIMONIAL JOSE BISQUERT DE RENGO,2009,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,FI,259316.0,EJECUCION,SERVICIO VIVIENDA Y URBANIZACION VI REGION,SEREMI VIVIENDA VI REGION,259316.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30070238,HABILITACION ACCESO DISCAPACITADOS OFICINA REG.CIVIL - RENGO,2009,PROYECTO,Justicia y Seguridad,ADMINISTRACION SECTORIAL JUSTICIA,FNDR,RS,23437.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,REGISTRO CIVIL VI REGION LIB. GRAL. BERNARDO O'HIG,23438.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30070572,CONSTRUCCION PAVIMENTACION CALLE RENGO. COMUNA DE RENGO,2009,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,193428.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,193428.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30070574,AMPLIACION SERVICIO DE AGUA POTABLE SECTOR LA LECHERIA DE ROSARIO,2009,PROYECTO,Recursos Hídricos,AGUA POTABLE,FNDR,FI,32347.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,32347.0,Rosario,Rural,-34.34788,-70.84245,2000s,Pre-PLADECO
30072219,REPOSICION ESCUELA CARLOS CONDELL DE RENGO,2009,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,FI,139706.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,139706.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30076555,MEJORAMIENTO VEREDAS CENTRO COMERCIAL CIUDAD DE RENGO,2009,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,341916.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,341916.0,Ciudad De Rengo,Urbano,-34.40518,-70.86324,2000s,Pre-PLADECO
30076857,"MEJORAMIENTO SERVICIO DE APR DE POPETA, RENGO",2009,PROYECTO,Recursos Hídricos,AGUA POTABLE,FNDR,RS,91492.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,91492.0,Popeta,Rural,-34.42,-70.88,2000s,Pre-PLADECO
30078140,MEJORAMIENTO PISCINA MUNICIPAL DE ROSARIO. COMUNA DE RENGO,2009,PROYECTO,Deporte,RECREACION,FNDR,RS,55214.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,55214.0,Rosario,Rural,-34.34788,-70.84245,2000s,Pre-PLADECO
30078141,MEJORAMIENTO PISCINA  MUNICIPAL DE RENGO,2009,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,OT,321196.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,321196.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30080203,CONSERVACION EDIFICIO BRIGADA DE INVESTIGACIONES RENGO,2009,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,FNDR,,76448.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,76448.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30080563,REPOSICION REFUGIOS PEATONALES RENGO Y ROSARIO.COMUNA DE RENGO,2009,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",,FI,0,EJECUCION,,MUNICIPALIDAD DE RENGO,0,Rosario,Rural,-34.34788,-70.84245,2000s,Pre-PLADECO
30080891,INSTALACION SEMAFOROS CIUDAD DE RENGO,2009,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,31052.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,31052.0,Ciudad De Rengo,Urbano,-34.40518,-70.86324,2000s,Pre-PLADECO
30081375,CONSTRUCCION RED CONTRA INCENDIO C.C.P. RENGO,2009,PROYECTO,Justicia y Seguridad,REHABILITACION ADULTOS,FNDR,RS,3000.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GENDARMERIA VI REGION LIB.GRAL. BERNARDO O'HIGGINS,3000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30083085,AMPLIACION DEL CENTRO CUMPLIMIENTO PENITENCIARIO DE RENGO,2009,PROYECTO,Justicia y Seguridad,REHABILITACION ADULTOS,Sectorial,RS,77320.0,DISEÑO,SUBSECRETARIA DE JUSTICIA,GENDARMERIA DE CHILE,77320.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30083514,MEJORAMIENTO PLAZA DE ARMAS DE RENGO,2009,PROYECTO,Multisectorial,DESARROLLO URBANO,Sectorial,OT,30000.0,EJECUCION,MUNICIPALIDAD DE RANCAGUA - SERVICIO VIVIENDA Y URBANIZACION VI REGION,MUNICIPALIDAD DE RENGO,30000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30083819,"CONSTRUCCION RED ALCANTARILLADO SECTOR NORPONIENTE, RENGO",2009,PROYECTO,Recursos Hídricos,EVACUACION DISPOSICION FINAL AGUAS SERVIDAS,FNDR,RS,509771.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,605563.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30083877,"ANALISIS Y DES. PLANES DE GESTIÓN DE TTO VIAL Y PEATONAL, RENGO",2009,ESTUDIO BASICO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,30001.0,EJECUCION,SECTRA,SECTRA,119999.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30085140,"CONSTRUCCION SISTEMA TÉRMICO, ENERGETICO SOLAR CCP RENGO",2009,PROYECTO,Justicia y Seguridad,REHABILITACION ADULTOS,FNDR,OT,2328.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GENDARMERIA VI REGION LIB.GRAL. BERNARDO O'HIGGINS,2328.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30085976,"CONSERVACION ESCUELA COLONIA ESMERALDA, COMUNA DE RENGO",2009,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,,65798.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,65798.0,Esmeralda,Rural,-34.34281,-70.9049,2000s,Pre-PLADECO
30088277,REPOSICION DEL RETEN POPETA COMO IMPLEMENTACION DEL PCSP,2009,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,Sectorial,RS,142286.0,EJECUCION,CARABINEROS DE CHILE,CARABINEROS DE CHILE,244024.0,Popeta,Rural,-34.42,-70.88,2000s,Pre-PLADECO
30092633,CONSERVACION EDIFICIO UNIVERSIDAD EN RENGO,2009,PROYECTO,Educación y Cultura,EDUCACION SUPERIOR,FNDR,,113500.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,113500.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182113,CONSTRUCCION CONSULTORIO URBANO PARA RENGO,2010,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,RS,169428.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,1542531.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
20182745,MEJORAMIENTO  EJE VIAL AVDA. RIQUELME.COMUNA DE RENGO,2010,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,123000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,126000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30040079,MEJORAMIENTO LICEO TOMAS MARIN  DE POVEDA,2010,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,175238.0,EJECUCION,SUBSECRETARIA DE EDUCACION - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,414493.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30040081,CONSTRUCCION LICEO INDUSTRIAL DE RENGO,2010,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,1355008.0,EJECUCION,SUBSECRETARIA DE EDUCACION - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,2772078.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30040083,AMPLIACION ESCUELA DE APALTA PARA LA JEC,2010,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,760208.0,EJECUCION,SUBSECRETARIA DE EDUCACION - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,760208.0,Apalta,Rural,-34.33885,-70.86644,2010s,PLADECO 2010-2018
30043582,MEJORAMIENTO CALLES BALMACEDA Y TOMAS VALENCIA-RENGO,2010,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,68837.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,68837.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30043967,REPOSICION EDIFICIO CONSISTORIAL MUNICIPALIDAD DE RENGO,2010,PROYECTO,Multisectorial,ADMINISTRACION MULTISECTOR,FNDR,RS,21037.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,21037.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30044907,"MEJORAMIENTO SERVICIO DE APR LOS CHOAPINOS, COMUNA DE RENGO",2010,PROYECTO,Recursos Hídricos,AGUA POTABLE,FNDR,RS,121378.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,432663.0,Los Choapinos,Rural,-34.3192,-70.83674,2010s,PLADECO 2010-2018
30051152,"MEJORAMIENTO SERVICIO DE APR EL TREBAL - CERRILLOS, COMUNA DE RENGO",2010,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,RS,221029.0,EJECUCION,AGUA POTABLE RURAL,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,261279.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30060217,"CONSTRUCCION CASETAS SANITARIAS SECTOR LA ISLA, RENGO",2010,PROYECTO,Recursos Hídricos,EVACUACION DISPOSICION FINAL AGUAS SERVIDAS,FNDR,RS,608845.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,608845.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30061220,CONSTRUCCION PAVIMENTACION  CALLES LAUTARO  Y  LA PANDINA.  RENGO,2010,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,1000.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,93950.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30062130,DIAGNOSTICO EVACUACIÓN AGUAS LLUVIAS DE LA CIUDAD RENGO,2010,ESTUDIO BASICO,Recursos Hídricos,EVACUACION DISPOSICION FINAL AGUAS SERVIDAS,FNDR,RS,69610.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,145202.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30063546,MEJORAMIENTO EJE VIAL AVDA. RIQUELME - RENGO,2010,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,69402.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,SEREMI VIVIENDA VI REGION,133652.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30064140,CONSTRUCCION REFUGIO ESCOLAR PARQUE HUILQUIO.RENGO,2010,PROYECTO,Multisectorial,ADMINISTRACION MULTISECTOR,FNDR,OT,250351.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,250351.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30070238,HABILITACION ACCESO DISCAPACITADOS OFICINA REG.CIVIL - RENGO,2010,PROYECTO,Justicia y Seguridad,ADMINISTRACION SECTORIAL JUSTICIA,FNDR,RS,9281.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,REGISTRO CIVIL VI REGION LIB. GRAL. BERNARDO O'HIG,14144.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30076555,MEJORAMIENTO VEREDAS CENTRO COMERCIAL CIUDAD DE RENGO,2010,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,365165.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,365165.0,Ciudad De Rengo,Urbano,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30076857,"MEJORAMIENTO SERVICIO DE APR DE POPETA, RENGO",2010,PROYECTO,Recursos Hídricos,AGUA POTABLE,FNDR,RS,61553.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,95508.0,Popeta,Rural,-34.42,-70.88,2010s,PLADECO 2010-2018
30078140,MEJORAMIENTO PISCINA MUNICIPAL DE ROSARIO. COMUNA DE RENGO,2010,PROYECTO,Deporte,RECREACION,FNDR,RS,59128.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,59129.0,Rosario,Rural,-34.34788,-70.84245,2010s,PLADECO 2010-2018
30078141,MEJORAMIENTO PISCINA  MUNICIPAL DE RENGO,2010,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,OT,343975.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,343975.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30080203,CONSERVACION EDIFICIO BRIGADA DE INVESTIGACIONES RENGO,2010,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,FNDR,,5640.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,76242.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30080563,REPOSICION REFUGIOS PEATONALES RENGO Y ROSARIO.COMUNA DE RENGO,2010,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,143426.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,143426.0,Rosario,Rural,-34.34788,-70.84245,2010s,PLADECO 2010-2018
30080891,INSTALACION SEMAFOROS CIUDAD DE RENGO,2010,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,33254.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,33254.0,Ciudad De Rengo,Urbano,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30081375,CONSTRUCCION RED CONTRA INCENDIO C.C.P. RENGO,2010,PROYECTO,Justicia y Seguridad,REHABILITACION ADULTOS,FNDR,RS,3213.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GENDARMERIA VI REGION LIB.GRAL. BERNARDO O'HIGGINS,3213.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30081375,CONSTRUCCION RED CONTRA INCENDIO C.C.P. RENGO,2010,PROYECTO,Justicia y Seguridad,REHABILITACION ADULTOS,FNDR,RS,70661.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GENDARMERIA VI REGION LIB.GRAL. BERNARDO O'HIGGINS,70661.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30083085,AMPLIACION DEL CENTRO CUMPLIMIENTO PENITENCIARIO DE RENGO,2010,PROYECTO,Justicia y Seguridad,REHABILITACION ADULTOS,Sectorial,RS,82803.0,DISEÑO,SUBSECRETARIA DE JUSTICIA,GENDARMERIA DE CHILE,82803.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30083819,"CONSTRUCCION RED ALCANTARILLADO SECTOR NORPONIENTE, RENGO",2010,PROYECTO,Recursos Hídricos,EVACUACION DISPOSICION FINAL AGUAS SERVIDAS,FNDR,RS,129280.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,649280.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30083877,"ANALISIS Y DES. PLANES DE GESTIÓN DE TTO VIAL Y PEATONAL, RENGO",2010,ESTUDIO BASICO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,RS,47775.0,EJECUCION,SECTRA,SECTRA,119437.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30085140,"CONSTRUCCION SISTEMA TÉRMICO, ENERGETICO SOLAR CCP RENGO",2010,PROYECTO,Justicia y Seguridad,REHABILITACION ADULTOS,FNDR,OT,2500.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GENDARMERIA VI REGION LIB.GRAL. BERNARDO O'HIGGINS,2500.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30085976,"CONSERVACION ESCUELA COLONIA ESMERALDA, COMUNA DE RENGO",2010,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,,3378.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,70887.0,Esmeralda,Rural,-34.34281,-70.9049,2010s,PLADECO 2010-2018
30086791,MEJORAMIENTO GIMNASIO MUNICIPAL DE RENGO,2010,PROYECTO,Deporte,ADMINISTRACION DEPORTES Y RECREACION,FNDR,OT,126368.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,126368.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30088277,REPOSICION DEL RETEN POPETA COMO IMPLEMENTACION DEL PCSP,2010,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,Sectorial,RS,261333.0,EJECUCION,CARABINEROS DE CHILE,CARABINEROS DE CHILE,261333.0,Popeta,Rural,-34.42,-70.88,2010s,PLADECO 2010-2018
30091419,CONSTRUCCION ABOVEDAMIENTO CANAL POBLACION Y COLECTOR EGENAU.RENGO,2010,PROYECTO,Recursos Hídricos,AGUAS LLUVIAS,FNDR,OT,186628.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,186628.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30091420,CONSTRUCCION COLECTOR AGUAS LLUVIAS LAUTARO.CIUDAD DE RENGO,2010,PROYECTO,Recursos Hídricos,EVACUACION DISPOSICION FINAL AGUAS SERVIDAS,FNDR,OT,141085.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,141085.0,Ciudad De Rengo,Urbano,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30091583,CONSTRUCCION PAVIMENTACION AVDA. SAN MARTIN.RENGO,2010,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,251000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,251000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30091584,"MEJORAMIENTO AVDA ALONSO DE ERCILLA, COMUNA DE RENGO",2010,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,61000.0,DISEÑO,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,61000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30091805,CONSTRUCCION ESPACIOS PUBLICOS PARA EL DEPORTE.COMUNA DE RENGO,2010,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,OT,100000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,100000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
30100601,REPARACION LICEO TOMAS MARIN DE POVEDA,2010,PROYECTO,Educación y Cultura,EDUCACION MEDIA TECNICO,FNDR,OT,222000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,222000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2010s,PLADECO 2010-2018
